density,avg_speed,d_density,d_speed,neighbor_density,neighbor_speed,flow_variance,label
1,1.1989,0,0.0,0,1.1989,0.0,0
1,1.2977,0,0.2665,1,1.0312,0.0,0
1,1.0407,-1,0.0069,2,1.038,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,1.0088,1,0.0,2,0.9213,0.0,0
1,1.207,-2,0.0173,2,0.8836,0.0,0
2,1.1861,2,0.0,0,1.1861,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
1,1.1018,1,0.0,13,0.0858,0.0,0
3,0.979,3,0.0,14,0.4081,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
1,1.2406,1,0.0,0,1.2406,0.0,0
1,1.078,-1,0.0353,11,0.4401,0.0,0
1,1.1685,1,0.0,1,1.2555,0.0,0
1,1.3423,0,0.4114,0,1.3423,0.0,0
1,1.1799,0,0.0,1,1.1795,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
1,1.0641,-1,-0.1945,3,1.2513,0.0,0
3,0.9187,-2,-0.0384,4,0.9212,0.0,0
1,0.8836,0,0.0,3,1.1513,0.0,0
15,0.4018,1,-0.0063,9,0.3891,0.0,2
33,0.0629,0,-0.0021,22,0.0574,0.0,2
1,1.2977,0,0.2665,1,1.0312,0.0,0
3,1.1993,2,-0.0258,1,1.1709,0.0,0
10,0.061,0,0.0,22,0.0574,0.0,2
20,0.0574,0,0.0,33,0.0607,0.0002,2
1,1.1989,1,0.0,0,1.1989,0.0,0
22,0.0607,-1,-0.0002,33,0.0574,0.0,2
11,0.7747,3,0.0051,4,0.8417,0.0,1
13,0.0797,0,-0.0061,20,0.0574,0.0001,2
3,0.8662,-3,-0.111,8,0.9,0.0,0
9,0.4478,-2,0.0077,15,0.3891,0.0,2
1,1.2435,0,0.0019,1,1.2416,0.0,0
1,1.1192,1,0.0,3,0.5717,0.0,0
1,1.1969,1,0.0,1,1.1412,0.0,0
2,0.8417,1,-0.0173,11,0.7747,0.0,0
1,0.5922,0,-0.2024,33,0.0629,0.0,0
1,1.0641,0,0.0,2,1.1696,0.0,0
1,1.0791,0,0.0,1,0.0663,0.0,0
8,0.9,3,0.0663,3,0.7436,0.0,1
1,1.2102,1,0.0,0,1.2102,0.0,0
3,0.8378,2,-0.0835,8,0.7436,0.0,0
2,1.1513,1,-0.0557,3,0.8836,0.0157,0
2,1.0524,-1,-0.0,2,0.9692,0.0,0
2,1.0988,0,0.0,0,1.0988,0.0,0
1,1.0085,1,0.0,0,1.0085,0.0,0
2,1.1497,1,-0.0383,0,1.1497,0.0,0
1,1.1709,-2,-0.0401,3,0.5717,0.0,0
1,1.0491,1,0.0,2,1.0338,0.0,0
1,1.1412,0,0.0,1,1.1969,0.0,0
2,1.1696,-1,-0.0817,1,1.0641,0.0,0
2,1.2816,0,0.0286,1,1.2105,0.0,0
3,1.0174,3,0.0,1,0.8937,0.0,0
2,1.1861,0,0.0,0,1.1861,0.0,0
1,1.1685,1,0.0,1,1.1795,0.0,0
3,0.957,0,-0.022,15,0.4018,0.0,0
3,1.2095,1,0.0145,2,0.8836,0.0103,0
1,0.5717,1,0.0,15,0.4018,0.0,0
1,1.2555,0,0.087,1,1.1685,0.0,0
2,1.1743,0,0.0,1,1.1702,0.0003,0
3,1.0847,0,0.0405,3,0.8417,0.0,0
1,1.1132,0,0.0,0,1.1132,0.0,0
2,1.0338,0,-0.0042,1,1.0491,0.0,0
1,1.0312,1,0.0,1,1.2977,0.0,0
5,0.3891,0,-0.01,15,0.4018,0.0,1
3,1.117,1,-0.0564,1,1.2688,0.0187,0
1,1.1702,1,0.0,2,1.1743,0.0,0
1,1.3423,0,0.0,0,1.3423,0.0,0
1,1.2633,1,0.0,2,0.8836,0.0,0
1,1.1617,0,0.0,0,1.1617,0.0,0
1,1.1018,0,0.0,13,0.0797,0.0,0
2,0.9692,1,-0.0053,3,0.8662,0.0,0
4,0.9212,-3,0.1202,11,0.7747,0.0,0
1,0.8937,-1,-0.1094,3,0.7436,0.0,0
1,0.7436,-3,-0.0892,8,0.8378,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,0.859,0,-0.219,9,0.4478,0.0,0
1,1.3517,1,0.0,1,1.2406,0.0,0
1,1.1795,0,0.0,1,1.1685,0.0,0
1,1.2416,1,0.0,2,1.1743,0.0,0
1,1.2688,0,0.2646,3,1.117,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
1,1.2406,0,0.0,1,1.3517,0.0,0
1,0.0663,1,0.0,22,0.0607,0.0,0
1,1.2421,1,0.0,0,1.2421,0.0,0
1,1.1799,1,0.0,1,1.1018,0.0,0
1,1.2105,1,0.0,2,1.2816,0.0,0
21,0.0606,-1,-0.0001,33,0.0574,0.0,2
33,0.0617,0,-0.0012,21,0.0574,0.0,2
1,1.2977,0,0.0,1,1.0312,0.0,0
2,1.038,1,-0.0111,1,1.0407,0.0,0
1,1.1934,0,-0.1584,1,1.3517,0.0,0
1,1.2416,0,0.0,1,1.0071,0.0,0
20,0.0574,0,0.0,33,0.0606,0.0,2
4,1.1124,2,-0.0389,2,1.1678,0.0204,0
5,0.9305,-3,0.0305,5,0.7403,0.0,0
5,0.8165,4,0.0729,5,0.7403,0.0,1
1,1.1114,-1,-0.0383,1,1.188,0.0,0
1,1.2435,1,0.0,4,1.0071,0.0,0
2,1.1678,-1,-0.0416,4,1.1124,0.0,0
4,1.0776,1,0.1206,18,0.3924,0.0,0
2,0.9089,1,-0.2103,4,0.7633,0.0,0
18,0.3924,3,-0.0094,5,0.3775,0.0,2
8,0.7828,-3,0.008,6,0.7842,0.0,1
4,0.9098,0,-0.0114,8,0.7828,0.0,0
1,1.0641,0,0.0,2,1.2096,0.0,0
3,1.0674,0,0.0501,2,0.9401,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
4,1.0108,2,0.0416,0,1.0108,0.0,0
2,1.1861,0,0.0,1,1.0312,0.0,0
10,0.061,0,0.0,21,0.0574,0.0,2
2,1.2531,1,0.0426,1,1.2676,0.0,0
1,1.1132,0,0.0,0,1.1132,0.0,0
4,1.1922,1,-0.0071,1,1.2435,0.0361,0
6,0.7842,4,-0.0575,8,0.7828,0.0,1
2,0.9135,-1,-0.0052,4,0.9098,0.0,0
1,1.2676,-1,-0.014,2,1.2531,0.0,0
1,1.0407,-1,0.0069,2,1.038,0.0,0
1,1.1799,0,0.0,1,1.1795,0.0,0
2,0.9401,1,0.0464,5,0.7403,0.0,0
1,0.9089,-2,-0.1758,6,0.7842,0.0,0
1,1.1455,1,0.0,2,1.0071,0.0,0
2,1.2096,0,0.0401,1,1.0641,0.0001,0
1,1.0071,-1,-0.1671,1,1.1455,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
3,0.4647,3,0.0,18,0.3775,0.0,0
2,1.2168,1,-0.0466,4,1.1124,0.0005,0
14,0.1415,1,0.0617,20,0.0574,0.0122,2
5,0.4606,-4,0.0128,18,0.3775,0.0,1
1,1.1723,1,0.0,1,1.0254,0.0,0
1,1.2555,0,0.0,1,1.1685,0.0,0
2,1.1077,-1,-0.0093,2,1.1734,0.0001,0
3,0.3775,-2,-0.0116,18,0.3924,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
2,0.0651,1,-0.0012,21,0.0606,0.0,0
3,0.7403,0,-0.0975,5,0.8165,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,0.491,0,-0.1012,33,0.0617,0.0,0
1,1.1685,0,0.0,1,1.2555,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.3423,1,0.0,0,1.3423,0.0,0
1,1.0312,1,0.0,2,1.1861,0.0,0
2,0.7633,1,0.1916,18,0.3924,0.0,0
1,1.0485,1,0.0,0,1.0485,0.0,0
1,1.2421,1,0.0,1,1.2555,0.0,0
1,0.8237,1,0.0,5,0.8165,0.0,0
1,1.3517,0,0.1111,1,1.1934,0.0,0
1,1.1795,1,0.0,1,1.1799,0.0,0
2,1.1734,2,0.0,2,1.1077,0.0001,0
1,1.0791,1,0.0,0,1.0791,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
1,1.0085,0,0.0,0,1.0085,0.0,0
1,1.0254,-1,-0.0734,1,1.1723,0.0,0
1,1.1617,1,0.0,0,1.1617,0.0,0
1,1.2406,1,0.0,1,1.3517,0.0,0
20,0.3848,2,-0.0076,5,0.3916,0.0,2
2,1.095,0,-0.0127,2,1.1734,0.0169,0
31,0.0613,-2,-0.0004,23,0.0574,0.0,2
14,0.1127,0,-0.0288,20,0.0574,0.0122,2
23,0.0612,2,0.0006,31,0.0574,0.0,2
3,1.0229,-1,0.0121,1,0.9745,0.0,0
1,1.2956,-1,0.0426,1,1.2105,0.0,0
3,1.2108,1,-0.0059,4,1.0738,0.0078,0
1,1.1624,1,0.0,0,1.1624,0.0,0
5,0.9229,1,0.0131,8,0.7889,0.0,0
2,1.0159,-2,-0.0617,20,0.3848,0.0,0
4,1.0738,0,-0.0385,3,1.1291,0.0383,0
4,0.79,2,-0.1501,7,0.862,0.0,1
2,1.2528,1,0.0093,2,1.1316,0.0009,0
2,1.0988,1,-0.0734,0,1.0988,0.0,0
20,0.0574,0,0.0,31,0.061,0.0001,2
1,1.3423,0,0.0,0,1.3423,0.0,0
2,1.2586,2,0.0,2,1.0641,0.0001,0
1,1.188,1,0.0,1,1.1114,0.0,0
6,0.7527,0,-0.0315,8,0.7889,0.0,1
1,1.0856,1,0.0,2,1.0615,0.0,0
1,1.2971,1,0.0,0,1.2971,0.0,0
2,1.1645,1,0.1333,0,1.1645,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
3,0.8637,-2,-0.0668,7,0.862,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
10,0.061,0,0.0,23,0.0574,0.0,2
2,1.212,1,0.0435,0,1.212,0.0001,0
2,1.0615,-1,-0.0059,4,0.79,0.0,0
8,0.7889,0,0.0062,6,0.7527,0.0,1
2,0.0651,0,0.0,23,0.061,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
1,1.1291,1,0.0,4,1.0738,0.0,0
1,0.3392,0,-0.1518,31,0.0613,0.0,0
5,0.8686,3,0.1053,20,0.3848,0.0,1
1,0.9631,1,0.0,6,0.5136,0.0,0
2,1.2426,1,0.001,2,1.0838,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
1,0.862,-2,0.1218,7,0.79,0.0,0
7,0.8914,2,0.0749,4,0.79,0.0,1
2,1.1734,0,0.0,2,1.095,0.0156,0
2,1.1316,-2,-0.0606,2,1.2528,0.0355,0
1,0.9745,1,0.0,3,0.8637,0.0,0
4,0.3917,1,-0.0731,20,0.3848,0.0,1
1,1.0791,1,0.0,1,1.2676,0.0,0
1,1.0085,0,0.0,0,1.0085,0.0,0
1,1.2105,1,0.0,1,1.2956,0.0,0
1,0.5136,-4,0.053,20,0.3848,0.0,0
2,1.2725,1,-0.0792,1,1.2406,0.0001,0
1,1.1132,1,0.0,0,1.1132,0.0,0
1,1.1412,0,0.0,0,1.1412,0.0,0
1,1.1617,0,0.0,0,1.1617,0.0,0
1,1.0641,-1,-0.1455,2,1.2586,0.0,0
2,1.1861,2,0.0,0,1.1861,0.0,0
1,0.9213,1,0.0,4,0.79,0.0,0
2,1.038,0,0.0,1,1.0407,0.0,0
2,0.435,2,0.0,20,0.3848,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
1,0.9089,0,0.0,6,0.7527,0.0,0
1,1.2406,0,0.0,2,1.2725,0.0,0
1,1.1799,1,0.0,14,0.1127,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,1.0838,0,-0.0617,3,1.2108,0.0,0
1,1.1795,0,0.0,0,1.1795,0.0,0
1,1.0407,0,0.0,2,1.038,0.0,0
2,0.3916,-1,0.0141,20,0.3848,0.0,0
1,1.2676,0,0.0,1,1.0791,0.0,0
1,1.2421,0,0.0,0,1.2421,0.0,0
1,1.1911,-1,0.2822,5,0.8686,0.0,0
20,0.3903,0,0.0055,6,0.386,0.0,2
1,1.188,1,0.0,1,1.1114,0.0,0
3,1.1802,1,0.0068,1,1.0794,0.0149,0
4,0.7622,0,-0.0278,7,0.8692,0.0,1
2,1.1785,1,0.0494,5,1.068,0.0001,0
7,0.8692,6,0.0072,4,0.7622,0.0,1
14,0.1047,0,-0.008,20,0.0574,0.0154,2
8,0.7862,0,-0.0027,7,0.7496,0.0,1
25,0.0611,2,-0.0001,30,0.0574,0.0,2
30,0.0662,-1,0.0049,25,0.0574,0.0,2
6,0.8845,1,0.016,20,0.3903,0.0,1
3,0.9104,-2,-0.0126,8,0.7862,0.0,0
1,1.0641,0,0.0,1,1.133,0.0,0
2,0.8965,-5,0.0052,7,0.7622,0.0,0
1,1.0794,1,0.0,5,1.068,0.0,0
5,1.068,1,-0.0058,2,1.0794,0.1382,0
20,0.0574,0,-0.0,30,0.061,0.002,2
1,0.9089,-1,-0.107,20,0.3903,0.0,0
3,1.0337,2,0.0592,2,0.8069,0.0,0
7,0.7496,1,-0.0031,8,0.7862,0.0,1
3,0.4453,1,0.0103,20,0.386,0.0,0
6,0.386,2,-0.0057,20,0.3903,0.0,1
1,0.9424,0,-0.0207,7,0.7496,0.0,0
10,0.061,0,0.0,25,0.0574,0.0,2
1,1.1795,1,0.0,1,1.1799,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.0254,-1,-0.0734,1,1.1723,0.0,0
1,0.9421,-2,-0.0808,3,1.0337,0.0,0
1,1.2421,1,0.0,1,1.2555,0.0,0
1,1.1799,0,0.0,14,0.1047,0.0,0
2,1.1861,0,0.0,1,1.0312,0.0,0
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.1969,1,0.0,0,1.1969,0.0,0
1,1.1093,0,-0.0818,6,0.8845,0.0,0
2,1.2531,1,0.0426,1,1.2676,0.0,0
2,0.0651,0,0.0,25,0.061,0.0,0
2,1.0338,0,-0.0042,1,1.0491,0.0,0
1,1.1723,1,0.0,1,1.0254,0.0,0
1,1.2406,1,0.0,1,1.1617,0.0,0
1,1.0312,1,0.0,2,1.1861,0.0,0
2,1.1743,-1,-0.0366,5,1.068,0.0008,0
1,1.2971,1,0.0,0,1.2971,0.0,0
1,1.1934,-1,-0.0792,1,1.3517,0.0,0
1,1.133,-1,-0.1256,1,1.0641,0.0,0
1,1.2862,-1,0.1913,3,1.133,0.0,0
1,1.0924,1,0.0,1,1.1709,0.0,0
2,0.8069,-1,-0.0568,7,0.8692,0.0,0
1,1.3517,1,0.0,1,1.1934,0.0,0
1,1.0491,1,0.0,2,1.0338,0.0,0
1,1.3423,1,0.0,1,0.9421,0.0,0
1,1.1114,0,-0.0766,1,1.188,0.0,0
1,0.9351,0,0.0262,7,0.7496,0.0,0
1,1.1685,1,0.0,1,1.2555,0.0,0
1,1.0085,1,0.0,1,1.1132,0.0,0
1,1.1132,1,0.0,1,1.0085,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
3,1.0439,2,-0.0416,1,1.004,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
1,1.004,-1,-0.0575,4,0.7622,0.0,0
1,1.1709,-1,0.0393,1,1.0884,0.0,0
1,1.2555,-1,0.0435,1,1.1685,0.0,0
1,1.194,1,0.0,1,1.0924,0.0,0
1,1.248,-1,-0.0048,1,1.0924,0.0,0
1,1.1538,0,0.07,2,1.1556,0.0,0
1,1.0884,1,0.0,6,0.4453,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
1,1.2676,0,-0.028,2,1.2531,0.0,0
1,1.1989,0,0.0,0,1.1989,0.0,0
1,1.2977,-1,0.1333,1,1.0312,0.0,0
1,1.1556,-1,-0.087,1,1.1538,0.0,0
1,1.1617,0,0.0,1,1.2406,0.0,0
10,0.7499,3,0.0003,4,0.7358,0.0,1
25,0.0611,0,0.0,30,0.0576,0.0,2
11,0.0604,1,-0.0006,25,0.0576,0.0,2
14,0.0884,0,-0.0163,19,0.0576,0.0122,2
30,0.0655,0,-0.0008,25,0.0576,0.0,2
9,0.3774,3,-0.0086,15,0.4063,0.0,2
15,0.4063,-5,0.016,9,0.3774,0.0,2
3,0.865,1,-0.0316,8,0.792,0.0,0
19,0.0576,-1,0.0002,30,0.0604,0.0001,2
1,1.2421,0,0.0,0,1.2421,0.0,0
1,1.1132,0,0.0,1,1.0085,0.0,0
2,1.2962,1,0.0556,0,1.2962,0.0012,0
4,0.8787,-4,0.0925,10,0.7499,0.0,1
2,1.2531,0,0.0,1,1.2676,0.0,0
2,1.2843,1,-0.0127,0,1.2843,0.0099,0
1,1.1934,0,0.0,0,1.1934,0.0,0
6,0.9922,0,0.1077,15,0.4063,0.0,0
2,0.9413,1,-0.0627,8,0.792,0.0,0
1,0.9089,0,0.0,15,0.4063,0.0,0
3,0.9359,-4,0.0667,8,0.792,0.0,0
1,1.2676,0,0.0,2,1.0791,0.0,0
1,1.0884,0,0.0,6,0.4298,0.0,0
2,0.9527,1,0.0177,10,0.7358,0.0,0
2,1.221,1,0.027,2,1.1547,0.0008,0
2,1.1645,1,0.1333,1,1.0355,0.0,0
6,0.4298,3,-0.0155,15,0.3774,0.0,1
2,1.0988,1,-0.0734,0,1.0988,0.0,0
8,0.792,4,0.0298,3,0.865,0.0,1
2,1.1238,-1,-0.0564,2,1.1734,0.0066,0
1,1.1412,0,0.0,0,1.1412,0.0,0
2,1.2586,1,-0.0277,2,1.0641,0.0013,0
2,1.1734,1,0.094,2,1.0217,0.0002,0
2,1.212,1,0.0435,0,1.212,0.0001,0
1,1.0407,-1,0.0069,2,1.038,0.0,0
1,0.7358,0,-0.2066,10,0.7499,0.0,0
2,0.0651,0,0.0,25,0.0604,0.0,0
4,1.0108,1,-0.0229,0,1.0108,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
2,1.0997,0,-0.0746,2,1.0217,0.005,0
3,1.0542,0,0.0103,2,0.9413,0.0,0
3,0.9267,0,0.0164,4,0.8787,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
1,1.0485,1,0.0,0,1.0485,0.0,0
2,1.038,1,-0.0111,1,1.0407,0.0,0
1,1.0791,1,0.0,1,1.2676,0.0,0
1,1.0641,0,-0.0689,2,1.2586,0.0,0
1,1.0217,-4,-0.0463,4,1.0202,0.0,0
4,1.0202,2,-0.1584,1,1.0217,0.0031,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,1.3368,1,0.0,1,1.0355,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
2,1.1547,1,0.0009,2,1.0997,0.0,0
2,1.1762,1,0.0838,2,1.221,0.0155,0
1,1.1617,1,0.0,0,1.1617,0.0,0
1,1.3423,0,0.0,0,1.3423,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
1,1.1795,0,0.0,1,1.1799,0.0,0
1,1.0355,-1,-0.1507,2,1.1645,0.0,0
1,1.1799,0,0.0,14,0.0884,0.0,0
1,1.0085,0,0.0,1,1.1132,0.0,0
30,0.0648,0,-0.0007,24,0.0576,0.0,2
1,1.0791,0,0.0,0,1.0791,0.0,0
12,0.0601,1,-0.0002,24,0.0576,0.0,2
13,0.059,-1,-0.0294,18,0.0576,0.0001,2
1,1.1723,1,0.0,1,1.0254,0.0,0
24,0.0611,-1,0.0,30,0.0576,0.0,2
3,1.1914,1,0.0676,1,1.133,0.0149,0
4,1.199,2,-0.0221,1,1.1556,0.0176,0
9,0.3928,3,-0.037,14,0.3969,0.0,2
2,0.9527,1,0.0438,14,0.4034,0.0,0
2,1.0115,-1,-0.0427,2,0.8264,0.0,0
1,1.1156,1,0.0,2,1.1108,0.0,0
2,1.1188,0,0.0191,2,1.1156,0.0388,0
1,1.3423,1,0.0,3,1.0149,0.0,0
5,0.7785,4,0.0427,6,0.7116,0.0,1
1,1.1556,-1,0.0009,4,1.1188,0.0,0
1,1.0085,0,0.0,1,1.1132,0.0,0
18,0.0576,-1,-0.0,30,0.059,0.0001,2
14,0.4034,-1,-0.0029,9,0.3928,0.0,2
2,0.8264,0,-0.1149,8,0.7247,0.0,0
1,0.9071,-2,-0.0197,5,0.8897,0.0,0
2,0.7247,2,0.0,8,0.8264,0.0,0
5,0.8897,1,0.0111,6,0.7401,0.0,1
2,1.1861,1,-0.1507,0,1.1861,0.0,0
6,0.7401,-4,-0.0098,5,0.7116,0.0,1
3,0.9879,-3,-0.0043,14,0.3928,0.0,0
1,1.1617,1,0.0,1,1.2406,0.0,0
2,1.1578,2,0.0,2,1.0115,0.0,0
1,0.7904,1,0.0,13,0.059,0.0,0
2,0.8712,-1,-0.0647,8,0.7247,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,1.0254,-1,-0.0734,1,1.1723,0.0,0
1,1.2676,-1,0.0146,2,1.2531,0.0,0
1,1.2421,1,0.0,1,1.2555,0.0,0
6,0.3969,-3,0.0195,14,0.3928,0.0,1
3,1.0149,-1,0.0041,1,0.9745,0.0,0
1,1.2406,1,0.0,1,1.1617,0.0,0
8,0.8714,0,0.0794,2,0.7247,0.0,1
1,1.1969,1,0.0,1,1.1412,0.0,0
1,0.7097,1,0.0,9,0.3928,0.0,0
1,1.133,-1,-0.1256,3,1.0641,0.0,0
1,1.1108,-3,0.0906,2,1.1156,0.0,0
3,1.0389,1,0.0009,0,1.0389,0.0,0
1,1.2555,-1,0.0435,1,1.1685,0.0,0
5,1.017,4,-0.0714,9,0.3928,0.0,0
1,1.1412,0,0.0,1,1.1969,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,0.2185,1,0.0,18,0.0576,0.0,0
1,1.3517,-1,0.0556,1,1.1934,0.0,0
1,1.1685,1,0.0,1,1.1795,0.0,0
1,1.1989,0,0.0,0,1.1989,0.0,0
2,1.2531,2,0.0,5,0.7785,0.0,0
1,1.0641,0,0.0,1,1.133,0.0,0
1,1.1114,1,0.0,1,1.188,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.1934,1,0.0,1,1.3517,0.0,0
1,0.9745,1,0.0,3,0.8712,0.0,0
1,0.7116,-1,-0.2411,6,0.7401,0.0,0
2,1.1645,0,0.0,0,1.1645,0.0,0
2,1.1573,1,0.1356,2,1.1108,0.0002,0
1,1.3904,1,0.0,0,1.3904,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
3,0.0637,1,-0.0014,24,0.0601,0.0,0
1,1.1132,0,0.0,1,1.0085,0.0,0
1,0.947,-2,0.082,8,0.8712,0.0,0
1,1.2971,1,0.0,1,1.2716,0.0,0
1,1.2716,-1,-0.0127,1,1.2971,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
1,1.1795,0,0.0,1,1.1685,0.0,0
2,0.9664,0,0.0137,13,0.4002,0.0,0
28,0.0618,-2,-0.003,25,0.0576,0.0,2
13,0.4002,-1,-0.0032,10,0.3868,0.0,2
8,0.8504,0,-0.0211,4,0.7624,0.0,1
1,1.3904,1,0.0,0,1.3904,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
4,0.8749,-1,-0.0148,7,0.7665,0.0,1
1,1.0485,1,0.0,0,1.0485,0.0,0
17,0.0576,-1,0.0,28,0.0579,0.0001,2
2,1.212,1,0.0435,0,1.212,0.0,0
13,0.0579,0,-0.0011,17,0.0576,0.0001,2
4,0.7624,2,-0.064,8,0.8504,0.0,1
1,1.0316,-1,0.0201,4,0.7624,0.0,0
1,1.2716,0,0.0,1,1.2552,0.0,0
1,1.1617,1,0.0,0,1.1617,0.0,0
6,1.0003,1,-0.0168,10,0.3868,0.0,0
13,0.0599,1,-0.0002,25,0.0576,0.0,2
1,1.1114,0,0.0,1,1.188,0.0,0
25,0.0617,1,0.0006,28,0.0576,0.0,2
2,1.14,0,0.0213,3,1.0307,0.034,0
10,0.3868,1,-0.006,13,0.3895,0.0,2
6,0.7582,5,0.0466,7,0.7665,0.0,1
6,0.3895,0,-0.0074,13,0.3868,0.0,1
7,0.7665,1,0.0263,6,0.7582,0.0,1
3,1.0337,2,0.0592,2,0.8314,0.0,0
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.0491,1,0.0,28,0.0618,0.0,0
3,1.0307,1,-0.1267,2,1.1365,0.1187,0
2,1.0338,-1,-0.0051,1,1.0491,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.1132,0,0.1047,1,1.0085,0.0,0
4,0.0622,1,-0.0015,25,0.0599,0.0,1
3,1.0624,1,-0.0955,1,1.0316,0.0,0
2,1.221,1,0.0655,2,1.14,0.0001,0
2,1.1645,2,0.0,1,1.0355,0.0,0
1,1.0085,1,0.0,1,1.1132,0.0,0
1,1.2421,0,0.0,0,1.2421,0.0,0
2,1.2725,1,-0.0792,1,1.2406,0.0083,0
2,1.2178,-2,0.0188,2,1.221,0.0002,0
1,0.9421,-2,-0.0728,3,1.0337,0.0,0
2,1.1365,2,0.0,3,1.0307,0.0196,0
2,0.8314,0,-0.0398,8,0.8504,0.0,0
2,1.2531,0,0.0,1,0.7952,0.0,0
1,0.7904,0,0.0,13,0.0579,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
1,1.2676,0,0.0,2,1.2531,0.0,0
1,1.0254,0,0.0,1,1.1723,0.0,0
1,1.1192,1,0.0,6,1.0003,0.0,0
1,0.862,-1,0.1373,8,0.7624,0.0,0
1,1.0641,0,0.0,0,1.0641,0.0,0
2,1.2096,-1,0.0183,2,1.1365,0.0008,0
1,1.2971,0,0.0,1,1.2716,0.0,0
1,0.1406,0,-0.0779,17,0.0576,0.0,0
1,0.9588,-2,-0.0291,13,0.3868,0.0,0
1,1.3368,1,0.0,1,1.0355,0.0,0
1,1.2552,1,0.0,1,1.2716,0.0,0
1,1.1795,1,0.0,13,0.0579,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
1,1.1723,0,0.0,1,1.0254,0.0,0
1,1.2406,0,0.0,2,1.2725,0.0,0
1,0.7952,-4,0.0166,7,0.7582,0.0,0
1,1.3423,0,0.0,1,0.9421,0.0,0
1,0.8047,0,0.095,10,0.3868,0.0,0
1,1.0355,-1,-0.1507,2,1.1645,0.0,0
1,1.1455,0,0.0347,3,1.0307,0.0,0
13,0.4049,3,0.0181,8,0.3978,0.0,2
28,0.0609,0,-0.0009,25,0.0576,0.0,2
1,1.1969,1,0.0,0,1.1969,0.0,0
8,0.3978,2,0.0083,13,0.4049,0.0,2
5,0.8196,-2,0.0531,7,0.7029,0.0,1
1,1.2406,1,0.0,1,1.3517,0.0,0
1,1.1806,0,0.0615,6,0.9313,0.0,0
25,0.0617,0,0.0,28,0.0576,0.0,2
16,0.0576,-1,0.0,28,0.0579,0.0001,2
1,1.1989,0,0.0,0,1.1989,0.0,0
4,0.8241,-4,-0.0263,7,0.7712,0.0,1
7,0.7605,1,0.0023,5,0.7029,0.0,1
2,1.0988,1,-0.0734,0,1.0988,0.0086,0
3,0.7712,2,-0.0908,7,0.8241,0.0,0
14,0.0597,1,-0.0002,25,0.0576,0.0,2
1,1.3069,1,0.0,2,0.9741,0.0,0
1,1.3368,0,0.0,1,1.0355,0.0,0
2,0.9667,2,0.0,7,0.7605,0.0,0
2,1.1452,0,0.0087,4,1.1131,0.0257,0
4,1.1512,2,0.0112,4,1.1131,0.0103,0
3,0.7029,2,-0.0923,7,0.7605,0.0,0
